"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
8035,"for_sale                      ",1350000,4,4,"0.43",492579,"Omaha","Nebraska                      ","68022",5418,"2021-06-21"
8035,"for_sale                      ",295000,3,2,"0.26",442580,"Omaha","Nebraska                      ","68116",1528,"2017-11-13"
8035,"for_sale                      ",242000,3,2,"0.13",1388697,"Omaha","Nebraska                      ","68135",1317,"2012-12-05"
8035,"for_sale                      ",120000,1,1,"0.11",1173613,"Omaha","Nebraska                      ","68107",400,"2009-05-20"
67751,"for_sale                      ",140000,3,1,"0.14",1503079,"Omaha","Nebraska                      ","68106",1057,NULL
8035,"for_sale                      ",300000,3,3,"0.21",402543,"Omaha","Nebraska                      ","68106",3282,"2017-11-30"
11472,"for_sale                      ",239900,4,2,"0.62",1362346,"Omaha","Nebraska                      ","68104",2340,NULL
67256,"for_sale                      ",285000,3,3,"0.25",1522955,"Omaha","Nebraska                      ","68104",3031,"1991-08-02"
8035,"for_sale                      ",160000,2,2,"0.13",926164,"Omaha","Nebraska                      ","68105",1060,"2019-03-05"
67749,"for_sale                      ",260000,3,2,"0.13",1294133,"Omaha","Nebraska                      ","68132",1656,"2018-11-21"
11296,"for_sale                      ",252500,2,2,"0.13",740851,"Omaha","Nebraska                      ","68104",1489,"2007-07-09"
8035,"for_sale                      ",220000,3,2,"0.23",1818390,"Omaha","Nebraska                      ","68134",1670,"2020-08-06"
67751,"for_sale                      ",199000,3,2,"0.19",1462748,"Omaha","Nebraska                      ","68106",988,NULL
11296,"for_sale                      ",445000,3,3,"0.23",494994,"Omaha","Nebraska                      ","68104",3348,"2015-09-29"
67258,"for_sale                      ",325000,3,2,"0.43",1274902,"Omaha","Nebraska                      ","68116",1953,"2017-03-03"
11296,"for_sale                      ",210000,4,2,"0.24",615660,"Omaha","Nebraska                      ","68134",1648,NULL
67749,"for_sale                      ",625000,5,4,"0.32",1736164,"Omaha","Nebraska                      ","68114",4007,"2014-08-01"
83670,"for_sale                      ",272000,3,3,"0.24",802129,"Omaha","Nebraska                      ","68144",2034,"2009-09-21"
8035,"for_sale                      ",280000,3,2,"0.36",110576,"Omaha","Nebraska                      ","68164",1554,"2014-04-17"
8035,"for_sale                      ",240000,3,2,"0.29",217771,"Omaha","Nebraska                      ","68144",1917,NULL
8035,"for_sale                      ",440000,4,3,"0.21",640146,"Omaha","Nebraska                      ","68022",2790,"2019-03-06"
67749,"for_sale                      ",305000,3,3,"0.21",471274,"Omaha","Nebraska                      ","68116",2072,"2015-06-10"
8035,"for_sale                      ",550000,4,3,"0.18",1627977,"Omaha","Nebraska                      ","68132",3365,"2019-05-31"
22473,"for_sale                      ",250000,4,3,"0.14",1043298,"Omaha","Nebraska                      ","68131",2028,"2015-05-05"
8035,"for_sale                      ",395000,4,3,"0.16",801685,"Omaha","Nebraska                      ","68116",3260,"2018-04-12"
11296,"for_sale                      ",685000,5,5,"0.28",518072,"Omaha","Nebraska                      ","68136",5071,"2014-08-19"
11296,"for_sale                      ",344500,4,3,"0.18",564811,"Omaha","Nebraska                      ","68136",2499,"2018-06-18"
79221,"for_sale                      ",409000,4,4,"0.24",468020,"Omaha","Nebraska                      ","68136",3091,"2003-02-11"
33718,"for_sale                      ",420000,4,4,"0.26",469284,"Omaha","Nebraska                      ","68130",2724,"2001-08-12"
52721,"for_sale                      ",435000,4,3,"0.2",1614238,"Omaha","Nebraska                      ","68136",3040,NULL
8035,"for_sale                      ",260000,3,3,"0.21",1630894,"Omaha","Nebraska                      ","68157",1638,"2019-08-09"
11472,"for_sale                      ",408217,5,4,"0.22",1810298,"Omaha","Nebraska                      ","68136",3218,NULL
11472,"for_sale                      ",303075,2,2,"0.14",492135,"Omaha","Nebraska                      ","68118",1241,NULL
8035,"for_sale                      ",674900,4,4,"0.1",109175,"Omaha","Nebraska                      ","68136",2875,"2021-06-02"
8035,"for_sale                      ",431193,3,2,"0.04",468802,"Omaha","Nebraska                      ","68116",1538,NULL
8035,"for_sale                      ",376166,3,3,"0.15",1822155,"Omaha","Nebraska                      ","68136",2254,NULL
67256,"for_sale                      ",650000,4,5,"0.17",1589426,"Omaha","Nebraska                      ","68132",3111,"2021-08-23"
8035,"for_sale                      ",428415,3,3,"0.2",1821922,"Omaha","Nebraska                      ","68136",2385,NULL
11472,"for_sale                      ",318075,2,3,"0.2",493352,"Omaha","Nebraska                      ","68118",1241,"2021-05-04"
64962,"for_sale                      ",594000,4,2,"5.82",360398,"Omaha","Nebraska                      ","68142",2325,"2008-03-13"
8035,"for_sale                      ",314900,3,2,"0.19",1288039,"Omaha","Nebraska                      ","68116",1477,"2016-06-02"
96018,"for_sale                      ",250000,3,3,"0.15",164755,"Omaha","Nebraska                      ","68164",2305,"2022-02-28"
8035,"for_sale                      ",340000,3,3,"0.24",1196437,"Omaha","Nebraska                      ","68135",1806,"2011-10-11"
64962,"for_sale                      ",495000,4,4,"0.2",464253,"Omaha","Nebraska                      ","68135",3370,"2021-03-30"
8035,"for_sale                      ",659000,5,3,"0.23",925501,"Omaha","Nebraska                      ","68022",2941,NULL
8035,"for_sale                      ",689000,4,3,"0.22",895900,"Omaha","Nebraska                      ","68022",3056,NULL
8035,"for_sale                      ",719000,5,3,"0.25",929925,"Omaha","Nebraska                      ","68022",3020,NULL
33718,"for_sale                      ",329000,4,2,"0.32",165319,"Omaha","Nebraska                      ","68124",1845,"2020-08-04"
11158,"for_sale                      ",714900,5,5,"0.31",108664,"Omaha","Nebraska                      ","68136",4616,"2020-11-16"
62698,"for_sale                      ",190000,2,2,"0.12",266345,"Omaha","Nebraska                      ","68164",1016,"2021-12-09"
11158,"for_sale                      ",565000,4,4,"0.29",1811043,"Omaha","Nebraska                      ","68124",4204,"2010-06-04"
11472,"for_sale                      ",376125,3,3,"0.1",489341,"Omaha","Nebraska                      ","68118",1843,NULL
11158,"for_sale                      ",430000,5,4,"0.35",1817382,"Omaha","Nebraska                      ","68136",3634,"2019-07-23"
11472,"for_sale                      ",255000,3,3,"0.2",323066,"Omaha","Nebraska                      ","68137",1746,"2006-09-11"
79221,"for_sale                      ",225000,4,2,"0.15",851952,"Omaha","Nebraska                      ","68104",1702,"2017-02-23"
11296,"for_sale                      ",395000,5,3,"0.2",592403,"Omaha","Nebraska                      ","68135",3648,"2020-08-11"
8035,"for_sale                      ",309900,3,3,"0.31",348441,"Omaha","Nebraska                      ","68130",2169,NULL
84776,"for_sale                      ",536641,3,2,"0.23",25763,"Omaha","Nebraska                      ","68136",1820,"2019-12-06"
8035,"for_sale                      ",293000,4,3,"0.22",293379,"Omaha","Nebraska                      ","68144",2409,NULL
67257,"for_sale                      ",435000,4,3,"0.27",1494500,"Omaha","Nebraska                      ","68116",2889,"2016-12-07"
84776,"for_sale                      ",567938,3,2,"0.23",1541185,"Omaha","Nebraska                      ","68135",1756,NULL
84776,"for_sale                      ",563817,5,3,"0.23",1534784,"Omaha","Nebraska                      ","68135",2767,NULL
11472,"for_sale                      ",225000,3,2,"0.17",309103,"Omaha","Nebraska                      ","68144",1409,"2017-03-14"
62698,"for_sale                      ",225000,3,1,"18",336388,"Omaha","Nebraska                      ","68138",1528,"2022-03-31"
110098,"for_sale                      ",235000,3,3,"0.19",215576,"Omaha","Nebraska                      ","68137",1895,"2020-11-02"
11296,"for_sale                      ",230000,3,2,"0.23",1475019,"Omaha","Nebraska                      ","68137",1526,NULL
79221,"for_sale                      ",300000,3,3,"0.19",1278612,"Omaha","Nebraska                      ","68116",1924,"2020-09-11"
84534,"for_sale                      ",185000,3,2,"0.07",802438,"Omaha","Nebraska                      ","68104",1680,"2019-04-26"
33312,"for_sale                      ",240000,4,3,"0.23",1129301,"Omaha","Nebraska                      ","68134",1751,"2002-11-08"
8035,"for_sale                      ",220000,3,2,"0.23",1299000,"Omaha","Nebraska                      ","68134",2024,"2015-07-20"
11472,"for_sale                      ",435000,4,4,"0.23",1523247,"Omaha","Nebraska                      ","68135",3602,"2008-07-15"
79221,"for_sale                      ",260000,4,3,"0.13",155979,"Omaha","Nebraska                      ","68164",2022,"1994-02-09"
11472,"for_sale                      ",750000,5,4,"0.54",554276,"Omaha","Nebraska                      ","68022",3913,"2018-04-04"
67257,"for_sale                      ",275000,3,3,"0.18",311364,"Omaha","Nebraska                      ","68137",1765,"2016-01-08"
8035,"for_sale                      ",260000,3,3,"0.22",902212,"Omaha","Nebraska                      ","68130",1575,"2008-09-03"
11472,"for_sale                      ",319000,4,3,"0.21",431738,"Omaha","Nebraska                      ","68118",3026,NULL
67749,"for_sale                      ",414900,4,4,"0.21",1177725,"Omaha","Nebraska                      ","68118",3731,"2004-09-02"
67749,"for_sale                      ",299000,3,3,"0.15",449746,"Omaha","Nebraska                      ","68130",1690,"2021-10-29"
8035,"for_sale                      ",409445,4,3,"0.22",545640,"Omaha","Nebraska                      ","68022",2715,"2021-07-22"
11472,"for_sale                      ",327075,2,2,"0.16",853365,"Omaha","Nebraska                      ","68022",1250,NULL
11472,"for_sale                      ",324575,2,2,"0.13",829256,"Omaha","Nebraska                      ","68022",1250,NULL
67749,"for_sale                      ",454000,4,4,"0.28",1387190,"Omaha","Nebraska                      ","68022",2635,NULL
67257,"for_sale                      ",565950,5,4,"0.25",545938,"Omaha","Nebraska                      ","68022",3165,"2021-03-18"
11296,"for_sale                      ",749000,5,4,"0.31",809543,"Omaha","Nebraska                      ","68022",4048,"2018-06-14"
79221,"for_sale                      ",750000,5,5,"0.27",737010,"Omaha","Nebraska                      ","68022",3660,"2018-02-23"
8035,"for_sale                      ",579688,4,3,"0.23",688734,"Omaha","Nebraska                      ","68022",3022,NULL
8035,"for_sale                      ",450000,2,2,"0.22",1100780,"Omaha","Nebraska                      ","68022",1730,"2020-11-30"
8035,"for_sale                      ",925000,5,4,"0.62",754278,"Omaha","Nebraska                      ","68022",5044,"2021-07-01"
11296,"for_sale                      ",750000,5,4,"1.04",693888,"Omaha","Nebraska                      ","68022",4240,"2019-06-03"
110098,"for_sale                      ",2000000,5,5,"0.37",443592,"Omaha","Nebraska                      ","68022",5830,"2017-08-03"
11296,"for_sale                      ",579500,5,5,"0.4",1810096,"Omaha","Nebraska                      ","68136",4189,"2020-04-07"
8035,"for_sale                      ",225000,3,2,"0.13",510119,"Omaha","Nebraska                      ","68022",1175,"2009-10-22"
11296,"for_sale                      ",200000,3,2,"0.33",1729369,"Omaha","Nebraska                      ","68134",1688,"2020-06-16"
67749,"for_sale                      ",263000,3,3,"0.17",1345093,"Omaha","Nebraska                      ","68164",1642,"2020-04-02"
8035,"for_sale                      ",225000,2,2,"0.15",1400666,"Omaha","Nebraska                      ","68164",1498,"2008-03-05"
11296,"for_sale                      ",270000,3,2,"0.23",1600032,"Omaha","Nebraska                      ","68114",2033,"2022-01-18"
8035,"for_sale                      ",260000,4,3,"0.18",420633,"Omaha","Nebraska                      ","68138",1666,"2014-12-08"
67257,"for_sale                      ",268000,4,2,"0.17",947045,"Omaha","Nebraska                      ","68124",1564,"2017-06-02"
8035,"for_sale                      ",785000,5,4,"0.24",1128656,"Omaha","Nebraska                      ","68022",3231,"2017-11-14"
11472,"for_sale                      ",250000,3,3,"0.15",443253,"Omaha","Nebraska                      ","68116",1716,"2020-03-09"
8035,"for_sale                      ",225000,3,2,"0.2",309783,"Omaha","Nebraska                      ","68137",1419,"2010-06-28"
11472,"for_sale                      ",600000,4,3,"11.82",344394,"Omaha","Nebraska                      ","68152",3000,NULL
33312,"for_sale                      ",245000,3,2,"0.13",1373615,"Omaha","Nebraska                      ","68135",1313,"2017-04-17"
11158,"for_sale                      ",200000,3,2,"0.14",1734807,"Omaha","Nebraska                      ","68138",1385,"2018-07-03"
67258,"for_sale                      ",215000,3,2,"0.17",319530,"Omaha","Nebraska                      ","68144",1768,"2018-09-24"
67751,"for_sale                      ",240000,3,2,"0.18",156949,"Omaha","Nebraska                      ","68164",1907,"2018-07-11"
8035,"for_sale                      ",400000,3,3,"0.17",552021,"Omaha","Nebraska                      ","68022",3437,"2016-05-26"
67749,"for_sale                      ",157000,2,1,"0.17",1324742,"Omaha","Nebraska                      ","68104",1108,"2018-10-03"
8035,"for_sale                      ",260000,3,2,"0.13",477991,"Omaha","Nebraska                      ","68116",1432,"2016-07-27"
33718,"for_sale                      ",185000,3,2,"0.17",1410942,"Omaha","Nebraska                      ","68134",2126,"2019-05-03"
67258,"for_sale                      ",160000,2,1,"0.13",632097,"Omaha","Nebraska                      ","68104",995,"2006-08-08"
11472,"for_sale                      ",483900,4,4,"0.24",1400957,"Omaha","Nebraska                      ","68135",3723,"2003-07-01"
8035,"for_sale                      ",295000,3,3,"0.13",1095733,"Omaha","Nebraska                      ","68116",2251,"2019-06-28"
52721,"for_sale                      ",225900,3,2,"0.17",1091281,"Omaha","Nebraska                      ","68104",1817,"2022-02-24"
67749,"for_sale                      ",485000,4,4,"0.31",471229,"Omaha","Nebraska                      ","68130",3577,"2020-06-01"
11296,"for_sale                      ",275000,3,3,"0.16",1571404,"Omaha","Nebraska                      ","68138",1592,"2008-05-21"
67749,"for_sale                      ",290000,3,4,"0.15",937618,"Omaha","Nebraska                      ","68144",2100,"2017-05-22"
69077,"for_sale                      ",235000,3,2,"0.16",1400313,"Omaha","Nebraska                      ","68135",1381,"2014-02-10"
67749,"for_sale                      ",239000,3,2,"0.13",1534384,"Omaha","Nebraska                      ","68164",1427,"2019-02-12"
8035,"for_sale                      ",375000,3,3,"0.15",1661775,"Omaha","Nebraska                      ","68122",2400,"2019-10-08"
22473,"for_sale                      ",287500,4,3,"0.18",305077,"Omaha","Nebraska                      ","68144",2170,"2019-04-22"
8035,"for_sale                      ",775000,3,3,"0.27",612142,"Omaha","Nebraska                      ","68132",2593,NULL
8035,"for_sale                      ",775000,3,3,"0.27",614047,"Omaha","Nebraska                      ","68132",2593,NULL
8035,"for_sale                      ",800000,3,3,"0.27",614048,"Omaha","Nebraska                      ","68132",2593,NULL
8035,"for_sale                      ",800000,3,3,"0.27",614046,"Omaha","Nebraska                      ","68132",2593,NULL
67749,"for_sale                      ",210000,3,2,"0.28",293965,"Omaha","Nebraska                      ","68144",1146,"2012-02-03"
8035,"for_sale                      ",619000,4,3,"0.31",338333,"Omaha","Nebraska                      ","68130",2843,NULL
110098,"for_sale                      ",479500,4,4,"0.22",339374,"Omaha","Nebraska                      ","68164",3678,"2014-06-23"
11472,"for_sale                      ",317863,3,3,"0.16",1810046,"Omaha","Nebraska                      ","68136",1552,NULL
67749,"for_sale                      ",200000,4,3,"0.32",1822830,"Omaha","Nebraska                      ","68134",2240,"2016-06-01"
11296,"for_sale                      ",472990,3,3,"0.22",50227,"Omaha","Nebraska                      ","68136",2403,"2021-05-27"
11296,"for_sale                      ",584900,5,3,"0.27",1662393,"Omaha","Nebraska                      ","68136",3419,NULL
67749,"for_sale                      ",455000,4,3,"0.23",627875,"Omaha","Nebraska                      ","68130",2841,"2013-10-07"
8035,"for_sale                      ",365000,4,3,"0.19",556912,"Omaha","Nebraska                      ","68136",1993,"2021-06-09"
11296,"for_sale                      ",300000,4,2,"0.16",665009,"Omaha","Nebraska                      ","68105",2089,NULL
67258,"for_sale                      ",219900,4,2,"0.17",878350,"Omaha","Nebraska                      ","68144",1688,NULL
67751,"for_sale                      ",200000,3,2,"0.16",304760,"Omaha","Nebraska                      ","68138",1360,"2006-05-01"
8035,"for_sale                      ",476475,5,3,"0.25",64299,"Omaha","Nebraska                      ","68046",3453,NULL
8035,"for_sale                      ",400000,4,4,"0.36",1834860,"Omaha","Nebraska                      ","68114",3560,NULL
11472,"for_sale                      ",525000,4,4,"0.34",618748,"Omaha","Nebraska                      ","68130",2555,"2013-05-06"
8035,"for_sale                      ",625000,5,5,"0.25",444697,"Omaha","Nebraska                      ","68022",4796,"2021-02-03"
67749,"for_sale                      ",725000,4,5,"0.34",674754,"Omaha","Nebraska                      ","68022",4434,"2009-06-23"
11472,"for_sale                      ",649900,5,4,"0.27",494122,"Omaha","Nebraska                      ","68022",3929,"2020-09-09"
8035,"for_sale                      ",745000,4,5,"0.31",552292,"Omaha","Nebraska                      ","68022",3546,"2013-04-05"
8035,"for_sale                      ",479205,5,3,"0.22",592107,"Omaha","Nebraska                      ","68135",3453,"2021-12-20"
8035,"for_sale                      ",557000,5,3,"0.23",556816,"Omaha","Nebraska                      ","68136",3517,"2021-07-29"
11472,"for_sale                      ",311255,3,3,"0.14",1813843,"Omaha","Nebraska                      ","68136",1987,NULL
8035,"for_sale                      ",400025,3,3,"0.14",1827323,"Omaha","Nebraska                      ","68136",2320,NULL
11296,"for_sale                      ",260000,3,3,"0.17",806810,"Omaha","Nebraska                      ","68144",1854,"2000-11-30"
67751,"for_sale                      ",225000,3,2,"0.15",372198,"Omaha","Nebraska                      ","68138",1522,"2020-03-17"
8035,"for_sale                      ",324900,4,3,"0.23",379396,"Omaha","Nebraska                      ","68144",2264,"2021-12-27"
11296,"for_sale                      ",895000,4,5,"0.48",339089,"Omaha","Nebraska                      ","68130",4793,"2015-11-03"
67749,"for_sale                      ",2495000,5,7,"1.2",960883,"Omaha","Nebraska                      ","68130",7294,"2016-09-07"
67751,"for_sale                      ",285000,3,3,"0.19",498233,"Omaha","Nebraska                      ","68130",1674,"2016-08-16"
79221,"for_sale                      ",485000,4,4,"0.5",474255,"Omaha","Nebraska                      ","68130",3529,"2001-11-27"
8035,"for_sale                      ",455000,3,3,"0.3",609294,"Omaha","Nebraska                      ","68130",3052,"2012-11-07"
8035,"for_sale                      ",387896,4,3,"0.24",547321,"Omaha","Nebraska                      ","68136",2435,NULL
64962,"for_sale                      ",265000,3,2,"0.17",1490182,"Omaha","Nebraska                      ","68137",1509,"2019-03-11"
98664,"for_sale                      ",435900,3,3,"0.23",618397,"Omaha","Nebraska                      ","68130",2740,"2012-08-31"
11296,"for_sale                      ",424000,3,3,"0.21",502376,"Omaha","Nebraska                      ","68136",2616,"2003-09-24"
79221,"for_sale                      ",800000,5,5,"0.25",623938,"Omaha","Nebraska                      ","68022",4141,"2016-08-25"
67751,"for_sale                      ",500000,4,3,"0.24",24187,"Omaha","Nebraska                      ","68136",3320,NULL
8035,"for_sale                      ",555000,4,4,"0.24",25719,"Omaha","Nebraska                      ","68136",3157,"2020-05-14"
11472,"for_sale                      ",373075,3,3,"0.12",95525,"Omaha","Nebraska                      ","68118",1843,NULL
79221,"for_sale                      ",375000,4,3,"0.19",1752879,"Omaha","Nebraska                      ","68136",2504,"2020-10-28"
11472,"for_sale                      ",259900,3,3,"0.25",901474,"Omaha","Nebraska                      ","68116",2005,"2014-06-17"
58476,"for_sale                      ",800000,5,4,"0.23",515800,"Omaha","Nebraska                      ","68118",4200,"2004-08-04"
8035,"for_sale                      ",465625,4,3,"236",591830,"Omaha","Nebraska                      ","68135",2547,NULL
8035,"for_sale                      ",478834,3,2,"0.22",470852,"Omaha","Nebraska                      ","68116",1538,NULL
67751,"for_sale                      ",850000,5,4,"0.34",206639,"Omaha","Nebraska                      ","68022",3436,"2021-10-27"
11472,"for_sale                      ",297025,3,3,"0.1",488895,"Omaha","Nebraska                      ","68118",1431,"2021-05-04"
110098,"for_sale                      ",320000,3,3,"0.19",309509,"Omaha","Nebraska                      ","68164",2446,"2021-12-22"
66562,"for_sale                      ",114947,1,1,"0",1755023,"Omaha","Nebraska                      ","68134",560,"2019-10-28"
