"brokered_by","status","price","bed","bath","acre_lot","street","city","state","zip_code","house_size","prev_sold_date"
40551,"for_sale                      ",769900,5,4,"41.31",1239031,"Grinnell","Iowa                          ","50112",2301,NULL
47742,"for_sale                      ",699000,4,3,"0.32",633909,"Montezuma","Iowa                          ","50171",1316,NULL
78435,"for_sale                      ",259900,2,3,"0.05",41021,"Ankeny","Iowa                          ","50023",1490,"2021-06-24"
79027,"for_sale                      ",489900,4,4,"0.39",1471947,"Ankeny","Iowa                          ","50023",2049,"2021-06-15"
79025,"for_sale                      ",425290,4,3,"0.25",219160,"Ankeny","Iowa                          ","50023",2127,"2021-02-16"
78435,"for_sale                      ",143071,2,2,"3.03",244891,"Ankeny","Iowa                          ","50023",1157,NULL
36891,"for_sale                      ",349900,3,2,"0.23",448843,"Ames","Iowa                          ","50010",1366,"2020-08-11"
16143,"for_sale                      ",185000,2,2,"0.11",1182837,"Ames","Iowa                          ","50010",1258,"2015-07-10"
46253,"for_sale                      ",597432,5,4,"0.29",860046,"Ames","Iowa                          ","50010",1875,NULL
79107,"for_sale                      ",265000,3,2,"0.31",607465,"Ames","Iowa                          ","50010",1583,"2018-09-26"
16143,"for_sale                      ",205000,2,2,"0.35",952959,"Ames","Iowa                          ","50010",884,"2019-12-16"
46253,"for_sale                      ",596097,5,4,"0.23",621735,"Ames","Iowa                          ","50010",1875,NULL
16143,"for_sale                      ",199900,3,2,"0.2",1107907,"Ames","Iowa                          ","50010",833,"2005-12-01"
16143,"for_sale                      ",265000,4,2,"0.25",218956,"Ames","Iowa                          ","50010",1690,"2018-03-02"
46253,"for_sale                      ",413358,3,2,"0.23",701696,"Ames","Iowa                          ","50010",1498,NULL
36891,"for_sale                      ",500500,4,3,"0.25",527297,"Ames","Iowa                          ","50010",2309,"2020-03-03"
16143,"for_sale                      ",320000,4,2,"0.24",1055956,"Ames","Iowa                          ","50010",1631,"2021-06-23"
46253,"for_sale                      ",465000,4,3,"0.24",1177009,"Ames","Iowa                          ","50010",1572,"2016-12-05"
36891,"for_sale                      ",466900,3,3,"0.24",1431593,"Ames","Iowa                          ","50010",1732,NULL
36891,"for_sale                      ",375900,3,2,"0.22",455669,"Ames","Iowa                          ","50010",1366,NULL
46253,"for_sale                      ",350000,3,3,"0.18",885044,"Ames","Iowa                          ","50010",1218,"2018-05-08"
46253,"for_sale                      ",250000,4,2,"0.24",443919,"Ames","Iowa                          ","50010",1105,"2019-07-31"
36891,"for_sale                      ",589000,4,3,"0.27",567474,"Ames","Iowa                          ","50010",1653,"2021-06-08"
36891,"for_sale                      ",484101,4,3,"0.28",1421392,"Ames","Iowa                          ","50010",2203,NULL
46253,"for_sale                      ",412149,3,2,"0.23",666715,"Ames","Iowa                          ","50010",1486,NULL
36891,"for_sale                      ",595000,4,3,"0.21",857998,"Ames","Iowa                          ","50010",1836,"2016-06-23"
36891,"for_sale                      ",484500,3,2,"0.25",540351,"Ames","Iowa                          ","50010",1603,"2018-08-10"
52526,"for_sale                      ",410000,4,3,"0.24",1357167,"Ames","Iowa                          ","50014",1706,"2008-06-10"
16143,"for_sale                      ",289900,4,2,"0.26",1004064,"Ames","Iowa                          ","50014",2034,"2019-06-06"
79107,"for_sale                      ",455065,4,3,"0.27",1507125,"Ames","Iowa                          ","50014",2127,NULL
79107,"for_sale                      ",330000,4,3,"0.43",1262526,"Ames","Iowa                          ","50014",1196,"2021-10-12"
79107,"for_sale                      ",314900,3,3,"0.24",1376449,"Ames","Iowa                          ","50014",1810,NULL
46252,"for_sale                      ",994672,5,5,"1.75",1319498,"Ames","Iowa                          ","50014",2235,"2021-02-25"
36890,"for_sale                      ",789000,5,5,"1",1384582,"Ames","Iowa                          ","50014",3014,"2015-06-04"
36890,"for_sale                      ",250000,2,2,"0.2",751785,"Ames","Iowa                          ","50014",1333,NULL
46252,"for_sale                      ",397277,3,2,"0.37",1248190,"Ames","Iowa                          ","50014",1534,NULL
36890,"for_sale                      ",260000,3,3,"12.12",743071,"Ames","Iowa                          ","50014",1500,NULL
46253,"for_sale                      ",411403,3,2,"0.2",1481908,"Ames","Iowa                          ","50014",1486,NULL
36890,"for_sale                      ",245900,3,3,"0.28",712178,"Ames","Iowa                          ","50014",1484,"2018-07-31"
79107,"for_sale                      ",464770,4,3,"0.25",1232901,"Ames","Iowa                          ","50014",2309,NULL
46253,"for_sale                      ",433782,4,3,"0.29",1248366,"Ames","Iowa                          ","50014",1534,NULL
46253,"for_sale                      ",408021,3,2,"0.24",1341441,"Ames","Iowa                          ","50014",1501,NULL
46253,"for_sale                      ",411183,3,2,"0.22",1429994,"Ames","Iowa                          ","50014",1509,NULL
79107,"for_sale                      ",482028,4,3,"0.2",1483155,"Ames","Iowa                          ","50014",1495,NULL
46253,"for_sale                      ",424928,2,2,"0.13",1128695,"Ames","Iowa                          ","50014",1472,NULL
33745,"for_sale                      ",419000,5,4,"0.23",1574352,"Ankeny","Iowa                          ","50023",2118,"2011-12-27"
81618,"for_sale                      ",275000,3,4,"0.17",995810,"Ankeny","Iowa                          ","50023",1288,"2015-06-22"
7124,"for_sale                      ",225000,1,1,"4.5",19728,"Bayard","Iowa                          ","50029",1200,NULL
43320,"for_sale                      ",65000,2,1,"0.25",629096,"Bayard","Iowa                          ","50029",1400,"2021-06-01"
79025,"for_sale                      ",148000,3,2,"0.28",341483,"Jefferson","Iowa                          ","50129",1240,NULL
43320,"for_sale                      ",54900,4,2,"0.29",630428,"Bayard","Iowa                          ","50029",1392,"2007-09-12"
49673,"for_sale                      ",119000,3,2,"0.29",1767077,"Scranton","Iowa                          ","51462",1910,NULL
43320,"for_sale                      ",85000,3,1,"0.58",656470,"Bayard","Iowa                          ","50029",1344,"2011-02-23"
8065,"for_sale                      ",75000,2,1,"0.15",106985,"Guthrie Center","Iowa                          ","50115",1512,NULL
8065,"for_sale                      ",135000,3,3,"0.26",1763219,"Guthrie Center","Iowa                          ","50115",1640,NULL
8065,"for_sale                      ",199900,3,2,"0.63",1766230,"Guthrie Center","Iowa                          ","50115",1096,"2022-01-19"
102477,"for_sale                      ",12500,3,1,"0.29",945798,"Guthrie Center","Iowa                          ","50115",1860,NULL
80106,"for_sale                      ",59900,3,1,"0.22",498950,"Perry","Iowa                          ","50220",1340,"1997-02-21"
23554,"for_sale                      ",179000,3,3,"0.31",1475798,"Glidden","Iowa                          ","51443",1212,"2013-04-29"
79094,"for_sale                      ",174900,3,2,"0.16",564236,"Perry","Iowa                          ","50220",1320,"2015-04-02"
43320,"for_sale                      ",87500,3,1,"0.21",1187712,"Coon Rapids","Iowa                          ","50058",1414,NULL
79025,"for_sale                      ",566650,4,5,"1.51",1975039,"Perry","Iowa                          ","50220",1914,"2000-05-30"
43320,"for_sale                      ",174900,4,3,"0.46",999416,"Coon Rapids","Iowa                          ","50058",5138,NULL
79029,"for_sale                      ",454725,4,3,"0.23",1035904,"Ankeny","Iowa                          ","50023",2127,NULL
49673,"for_sale                      ",149900,3,3,"0.5",1682095,"Jefferson","Iowa                          ","50129",1792,"2018-06-05"
52060,"for_sale                      ",69900,4,3,"0.21",1569977,"Guthrie Center","Iowa                          ","50115",3561,"2009-04-17"
110060,"for_sale                      ",95000,2,3,"0.16",938915,"Bayard","Iowa                          ","50029",1168,"2019-11-26"
23554,"for_sale                      ",70000,3,2,"0.16",975258,"Coon Rapids","Iowa                          ","50058",1639,NULL
64694,"for_sale                      ",225000,4,2,"0.24",1170689,"Glidden","Iowa                          ","51443",1861,NULL
49673,"for_sale                      ",204900,3,2,"0.19",1328270,"Jefferson","Iowa                          ","50129",1620,NULL
93536,"for_sale                      ",429900,3,2,"10.86",1785424,"Perry","Iowa                          ","50220",3229,"2019-06-21"
88822,"for_sale                      ",90000,2,1,"0.26",1163691,"Yale","Iowa                          ","50277",800,"2020-11-23"
56243,"for_sale                      ",189000,4,2,"0.7",952319,"Panora","Iowa                          ","50216",866,NULL
93536,"for_sale                      ",975000,4,4,"0.36",1201843,"Panora","Iowa                          ","50216",1688,NULL
79094,"for_sale                      ",104900,2,1,"0.31",566603,"Perry","Iowa                          ","50220",912,NULL
79025,"for_sale                      ",259000,4,3,"0.21",666160,"Perry","Iowa                          ","50220",1802,"2020-02-10"
20161,"for_sale                      ",264900,3,3,"0.77",1702760,"Panora","Iowa                          ","50216",1776,NULL
8065,"for_sale                      ",156000,4,2,"0.18",1148788,"Guthrie Center","Iowa                          ","50115",1876,NULL
53207,"for_sale                      ",999900,2,2,"116.72",904893,"Menlo","Iowa                          ","50164",1908,NULL
88822,"for_sale                      ",135000,4,2,"0.14",605968,"Guthrie Center","Iowa                          ","50115",1153,NULL
79107,"for_sale                      ",170000,3,2,"0.19",274901,"Perry","Iowa                          ","50220",1260,"2018-05-31"
79094,"for_sale                      ",120000,4,2,"0.53",1161801,"Dawson","Iowa                          ","50066",1632,"2002-11-25"
78435,"for_sale                      ",275000,3,2,"4.32",412956,"Perry","Iowa                          ","50220",1216,"2008-09-08"
88822,"for_sale                      ",389000,6,3,"1.18",1558144,"Panora","Iowa                          ","50216",1795,NULL
78435,"for_sale                      ",250000,3,1,"3",177907,"Dawson","Iowa                          ","50066",1120,"2004-09-14"
56243,"for_sale                      ",350000,2,2,"0.52",1299487,"Panora","Iowa                          ","50216",1392,"2014-03-14"
79094,"for_sale                      ",159900,5,2,"0.17",1348164,"Perry","Iowa                          ","50220",1896,"1972-03-09"
79094,"for_sale                      ",179900,4,2,"0.16",216761,"Perry","Iowa                          ","50220",2046,"1987-07-24"
106569,"for_sale                      ",400000,4,4,"7",478121,"Perry","Iowa                          ","50220",1943,"1996-06-13"
38607,"for_sale                      ",149900,2,1,"0.16",393311,"Perry","Iowa                          ","50220",1076,"2017-03-01"
